order_id,product_id,customer_name,quantity,unit_price,total_sales_amount,product_line,order_date,status,city,country,percentage_share_by_category,order_month,order_quarter,order_year,order_month_number,order_day_of_week
10400,S24_2841,The Sharp Gifts Warehouse,24,61.66,1479.84,Planes,2005-04-01,Shipped,San Jose,USA,0.17,2005-04-01 00:00:00,2005-04-01 00:00:00,2005-01-01 00:00:00,4,Friday
10314,S12_3148,Heintze Collectables,46,100.0,6393.54,Classic Cars,2004-10-22,Shipped,Aaarhus,Denmark,0.17,2004-10-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,10,Friday
10416,S18_2581,L'ordine Souveniers,15,98.84,1482.6,Planes,2005-05-10,Shipped,Reggio Emilia,Italy,0.17,2005-05-01 00:00:00,2005-04-01 00:00:00,2005-01-01 00:00:00,5,Tuesday
10215,S10_1949,West Coast Collectables Co.,35,100.0,6075.3,Classic Cars,2004-01-29,Shipped,Burbank,USA,0.16,2004-01-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,1,Thursday
10135,S24_2360,Mini Gifts Distributors Ltd.,29,61.64,1787.56,Motorcycles,2003-07-02,Shipped,San Rafael,USA,0.16,2003-07-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,7,Wednesday
10388,S10_4698,FunGiftIdeas.com,21,86.77,1822.17,Motorcycles,2005-03-03,Shipped,New Bedford,USA,0.16,2005-03-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,3,Thursday
10357,S10_4962,Mini Gifts Distributors Ltd.,43,100.0,5780.92,Classic Cars,2004-12-10,Shipped,San Rafael,USA,0.16,2004-12-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,12,Friday
10238,S12_1099,Danish Wholesale Imports,28,100.0,5774.72,Classic Cars,2004-04-09,Shipped,Kobenhavn,Denmark,0.16,2004-04-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,4,Friday
10272,S12_1108,Diecast Classics Inc.,35,100.0,5818.4,Classic Cars,2004-07-20,Shipped,Allentown,USA,0.16,2004-07-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,7,Tuesday
10104,S12_3148,Euro Shopping Channel,34,100.0,5958.5,Classic Cars,2003-01-31,Shipped,Madrid,Spain,0.16,2003-01-01 00:00:00,2003-01-01 00:00:00,2003-01-01 00:00:00,1,Friday
10117,S12_3148,"Dragon Souveniers, Ltd.",43,100.0,5911.64,Classic Cars,2003-04-16,Shipped,Singapore,Singapore,0.16,2003-04-01 00:00:00,2003-04-01 00:00:00,2003-01-01 00:00:00,4,Wednesday
10372,S12_3148,"Tokyo Collectables, Ltd",40,100.0,5862.0,Classic Cars,2005-01-26,Shipped,Minato-ku,Japan,0.16,2005-01-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,1,Wednesday
10135,S12_3380,Mini Gifts Distributors Ltd.,48,100.0,6031.68,Classic Cars,2003-07-02,Shipped,San Rafael,USA,0.16,2003-07-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,7,Wednesday
10117,S12_3891,"Dragon Souveniers, Ltd.",39,100.0,5938.14,Classic Cars,2003-04-16,Shipped,Singapore,Singapore,0.16,2003-04-01 00:00:00,2003-04-01 00:00:00,2003-01-01 00:00:00,4,Wednesday
10372,S12_3891,"Tokyo Collectables, Ltd",34,100.0,5941.5,Classic Cars,2005-01-26,Shipped,Minato-ku,Japan,0.16,2005-01-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,1,Wednesday
10301,S18_1129,"Norway Gifts By Mail, Co.",37,100.0,5917.78,Classic Cars,2003-10-05,Shipped,Oslo,Norway,0.16,2003-10-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,10,Sunday
10321,S18_1129,FunGiftIdeas.com,41,100.0,5803.14,Classic Cars,2004-11-04,Shipped,New Bedford,USA,0.16,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Thursday
10377,S18_1129,"Toys of Finland, Co.",35,100.0,5895.05,Classic Cars,2005-02-09,Shipped,Helsinki,Finland,0.16,2005-02-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,2,Wednesday
10343,S18_1589,Reims Collectables,36,100.0,5848.92,Classic Cars,2004-11-24,Shipped,Reims,France,0.16,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Wednesday
10124,S18_1749,Signal Gift Stores,21,100.0,2856.0,Vintage Cars,2003-05-21,Shipped,Las Vegas,USA,0.16,2003-05-01 00:00:00,2003-04-01 00:00:00,2003-01-01 00:00:00,5,Wednesday
10141,S18_2238,Suominen Souveniers,39,100.0,5938.53,Classic Cars,2003-08-01,Shipped,Espoo,Finland,0.16,2003-08-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,8,Friday
10229,S18_2432,Mini Gifts Distributors Ltd.,28,59.55,1667.4,Trucks and Buses,2004-03-11,Shipped,San Rafael,USA,0.16,2004-03-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,3,Thursday
10281,S18_2432,Diecast Classics Inc.,29,57.73,1674.17,Trucks and Buses,2004-08-19,Shipped,Allentown,USA,0.16,2004-08-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,8,Thursday
10322,S10_1949,Online Diecast Creations Co.,40,100.0,6000.4,Classic Cars,2004-11-04,Shipped,Nashua,USA,0.16,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Thursday
10391,S18_2432,"Anna's Decorations, Ltd",44,38.5,1694.0,Trucks and Buses,2005-03-09,Shipped,North Sydney,Australia,0.16,2005-03-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,3,Wednesday
10134,S18_2625,Lyon Souveniers,30,61.78,1853.4,Motorcycles,2003-07-01,Shipped,Paris,France,0.16,2003-07-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,7,Tuesday
10251,S18_2625,Tekni Collectables Inc.,29,61.18,1774.22,Motorcycles,2004-05-18,Shipped,Newark,USA,0.16,2004-05-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,5,Tuesday
10308,S18_2625,Mini Classics,34,52.09,1771.06,Motorcycles,2004-10-15,Shipped,White Plains,USA,0.16,2004-10-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,10,Friday
10126,S18_2949,"Corrida Auto Replicas, Ltd",31,90.17,2795.27,Vintage Cars,2003-05-28,Shipped,Madrid,Spain,0.16,2003-05-01 00:00:00,2003-04-01 00:00:00,2003-01-01 00:00:00,5,Wednesday
10228,S18_2957,Cambridge Collectables Co.,45,63.71,2866.95,Vintage Cars,2004-03-10,Shipped,Cambridge,USA,0.16,2004-03-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,3,Wednesday
10381,S18_2957,Corporate Gift Ideas Co.,40,68.08,2723.2,Vintage Cars,2005-02-17,Shipped,San Francisco,USA,0.16,2005-02-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,2,Thursday
10150,S18_3136,"Dragon Souveniers, Ltd.",26,100.0,2804.36,Vintage Cars,2003-09-19,Shipped,Singapore,Singapore,0.16,2003-09-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,9,Friday
10173,S18_3136,Rovelli Gifts,31,89.01,2759.31,Vintage Cars,2003-11-05,Shipped,Bergamo,Italy,0.16,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Wednesday
10193,S18_3136,"Australian Collectables, Ltd",23,100.0,2769.89,Vintage Cars,2003-11-21,Shipped,Glen Waverly,Australia,0.16,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Friday
10293,S18_3140,Amica Models & Co.,24,100.0,2819.28,Vintage Cars,2004-09-09,Shipped,Torino,Italy,0.16,2004-09-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,9,Thursday
10314,S18_3140,Heintze Collectables,20,100.0,2731.8,Vintage Cars,2004-10-22,Shipped,Aaarhus,Denmark,0.16,2004-10-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,10,Friday
10287,S18_3232,"Vida Sport, Ltd",36,100.0,5852.52,Classic Cars,2004-08-30,Shipped,Gensve,Switzerland,0.16,2004-08-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,8,Monday
10173,S18_3320,Rovelli Gifts,29,95.24,2761.96,Vintage Cars,2003-11-05,Shipped,Bergamo,Italy,0.16,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Wednesday
10182,S18_3320,Mini Gifts Distributors Ltd.,33,86.31,2848.23,Vintage Cars,2003-11-12,Shipped,San Rafael,USA,0.16,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Wednesday
10181,S18_3685,Herkku Gifts,39,100.0,5785.26,Classic Cars,2003-11-12,Shipped,Bergen,Norway,0.16,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Wednesday
10240,S18_3685,Osaka Souveniers Co.,37,100.0,5959.22,Classic Cars,2004-04-13,Shipped,Osaka,Japan,0.16,2004-04-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,4,Tuesday
10288,S18_4409,Handji Gifts& Co,35,80.99,2834.65,Vintage Cars,2004-09-01,Shipped,Singapore,Singapore,0.16,2004-09-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,9,Wednesday
10370,S18_4600,"Anna's Decorations, Ltd",29,57.53,1668.37,Trucks and Buses,2005-01-20,Shipped,North Sydney,Australia,0.16,2005-01-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,1,Thursday
10201,S24_2000,Mini Wheels Co.,25,73.88,1847.0,Motorcycles,2003-12-01,Shipped,San Francisco,USA,0.16,2003-12-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,12,Monday
10210,S24_2000,Osaka Souveniers Co.,30,61.7,1851.0,Motorcycles,2004-01-12,Shipped,Osaka,Japan,0.16,2004-01-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,1,Monday
10383,S24_2840,Euro Shopping Channel,40,100.0,6089.6,Classic Cars,2005-02-22,Shipped,Madrid,Spain,0.16,2005-02-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,2,Tuesday
10378,S24_2972,Euro Shopping Channel,41,100.0,5856.85,Classic Cars,2005-02-10,Shipped,Madrid,Spain,0.16,2005-02-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,2,Thursday
10154,S24_3151,Boards & Toys Co.,31,91.17,2826.27,Vintage Cars,2003-10-02,Shipped,Glendale,USA,0.16,2003-10-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,10,Thursday
10273,S24_3151,Petit Auto,27,100.0,2796.12,Vintage Cars,2004-07-21,Shipped,Bruxelles,Belgium,0.16,2004-07-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,7,Wednesday
10209,S24_3420,"Men 'R' US Retailers, Ltd.",36,77.59,2793.24,Vintage Cars,2004-01-09,Shipped,Los Angeles,USA,0.16,2004-01-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,1,Friday
10284,S24_3420,"Norway Gifts By Mail, Co.",39,71.67,2795.13,Vintage Cars,2004-08-21,Shipped,Oslo,Norway,0.16,2004-08-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,8,Saturday
10416,S24_3949,L'ordine Souveniers,18,75.06,1351.08,Planes,2005-05-10,Shipped,Reggio Emilia,Italy,0.16,2005-05-01 00:00:00,2005-04-01 00:00:00,2005-01-01 00:00:00,5,Tuesday
10390,S32_2206,Mini Gifts Distributors Ltd.,41,44.56,1826.96,Motorcycles,2005-03-04,Shipped,San Rafael,USA,0.16,2005-03-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,3,Friday
10104,S32_2509,Euro Shopping Channel,35,47.62,1666.7,Trucks and Buses,2003-01-31,Shipped,Madrid,Spain,0.16,2003-01-01 00:00:00,2003-01-01 00:00:00,2003-01-01 00:00:00,1,Friday
10207,S32_2509,Diecast Collectables,27,60.06,1621.62,Trucks and Buses,2003-12-09,Shipped,Boston,USA,0.16,2003-12-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,12,Tuesday
10246,S32_2509,Euro Shopping Channel,35,48.7,1704.5,Trucks and Buses,2004-05-05,Shipped,Madrid,Spain,0.16,2004-05-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,5,Wednesday
10271,S32_2509,Mini Gifts Distributors Ltd.,35,47.62,1666.7,Trucks and Buses,2004-07-20,Shipped,San Rafael,USA,0.16,2004-07-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,7,Tuesday
10281,S32_2509,Diecast Classics Inc.,31,55.19,1710.89,Trucks and Buses,2004-08-19,Shipped,Allentown,USA,0.16,2004-08-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,8,Thursday
10119,S72_1253,Salzburg Collectables,28,48.17,1348.76,Planes,2003-04-28,Shipped,Salzburg,Austria,0.16,2003-04-01 00:00:00,2003-04-01 00:00:00,2003-01-01 00:00:00,4,Monday
10222,S72_1253,Collectable Mini Designs Co.,31,45.69,1416.39,Planes,2004-02-19,Shipped,San Diego,USA,0.16,2004-02-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,2,Thursday
10222,S10_4757,Collectable Mini Designs Co.,49,100.0,5997.6,Classic Cars,2004-02-19,Shipped,San Diego,USA,0.16,2004-02-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,2,Thursday
10117,S12_1108,"Dragon Souveniers, Ltd.",33,100.0,6034.38,Classic Cars,2003-04-16,Shipped,Singapore,Singapore,0.16,2003-04-01 00:00:00,2003-04-01 00:00:00,2003-01-01 00:00:00,4,Wednesday
10383,S32_2509,Euro Shopping Channel,32,53.18,1701.76,Trucks and Buses,2005-02-22,Shipped,Madrid,Spain,0.16,2005-02-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,2,Tuesday
10419,S18_3232,Salzburg Collectables,35,100.0,5926.9,Classic Cars,2005-05-17,Shipped,Salzburg,Austria,0.16,2005-05-01 00:00:00,2005-04-01 00:00:00,2005-01-01 00:00:00,5,Tuesday
10336,S24_1444,"La Corne D'abondance, Co.",45,100.0,5972.4,Classic Cars,2004-11-20,Shipped,Paris,France,0.16,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Saturday
10370,S18_4668,"Anna's Decorations, Ltd",20,100.0,2730.0,Vintage Cars,2005-01-20,Shipped,North Sydney,Australia,0.16,2005-01-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,1,Thursday
10249,S24_2841,Cambridge Collectables Co.,20,67.82,1356.4,Planes,2004-05-08,Shipped,Cambridge,USA,0.16,2004-05-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,5,Saturday
10333,S18_2949,Mini Wheels Co.,31,90.17,2795.27,Vintage Cars,2004-11-18,Shipped,San Francisco,USA,0.16,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Thursday
10126,S32_3522,"Corrida Auto Replicas, Ltd",26,62.7,1630.2,Trucks and Buses,2003-05-28,Shipped,Madrid,Spain,0.16,2003-05-01 00:00:00,2003-04-01 00:00:00,2003-01-01 00:00:00,5,Wednesday
10110,S24_2887,"AV Stores, Co.",46,100.0,5942.28,Classic Cars,2003-03-18,Shipped,Manchester,UK,0.16,2003-03-01 00:00:00,2003-01-01 00:00:00,2003-01-01 00:00:00,3,Tuesday
10140,S32_3522,Technics Stores Inc.,28,60.76,1701.28,Trucks and Buses,2003-07-24,Shipped,Burlingame,USA,0.16,2003-07-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,7,Thursday
10184,S24_4048,"Iberia Gift Imports, Corp.",49,100.0,5795.72,Classic Cars,2003-11-14,Shipped,Sevilla,Spain,0.16,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Friday
10330,S18_4721,Cruz & Sons Co.,50,100.0,6101.0,Classic Cars,2004-11-16,Shipped,Makati City,Philippines,0.16,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Tuesday
10103,S24_4258,Baane Mini Imports,25,100.0,2873.0,Vintage Cars,2003-01-29,Shipped,Stavern,Norway,0.16,2003-01-01 00:00:00,2003-01-01 00:00:00,2003-01-01 00:00:00,1,Wednesday
10398,S72_1253,Reims Collectables,34,40.22,1367.48,Planes,2005-03-30,Shipped,Reims,France,0.16,2005-03-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,3,Wednesday
10107,S32_1374,Land of Toys Inc.,20,92.9,1858.0,Motorcycles,2003-02-24,Shipped,NYC,USA,0.16,2003-02-01 00:00:00,2003-01-01 00:00:00,2003-01-01 00:00:00,2,Monday
10361,S50_1341,Souveniers And Things Co.,33,82.59,2725.47,Vintage Cars,2004-12-17,Shipped,Chatswood,Australia,0.16,2004-12-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,12,Friday
10172,S18_2870,Gift Depot Inc.,39,100.0,6023.16,Classic Cars,2003-11-05,Shipped,Bridgewater,USA,0.16,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Wednesday
10314,S18_2238,Heintze Collectables,42,100.0,5776.26,Classic Cars,2004-10-22,Shipped,Aaarhus,Denmark,0.16,2004-10-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,10,Friday
10148,S18_1589,"Anna's Decorations, Ltd",47,100.0,5848.68,Classic Cars,2003-09-11,Shipped,North Sydney,Australia,0.16,2003-09-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,9,Thursday
10291,S18_3136,Scandinavian Gift Ideas,23,100.0,2866.26,Vintage Cars,2004-09-08,Shipped,Boras,Sweden,0.16,2004-09-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,9,Wednesday
10133,S32_4289,Euro Shopping Channel,49,57.1,2797.9,Vintage Cars,2003-06-27,Shipped,Madrid,Spain,0.16,2003-06-01 00:00:00,2003-04-01 00:00:00,2003-01-01 00:00:00,6,Friday
10381,S18_2432,Corporate Gift Ideas Co.,35,48.62,1701.7,Trucks and Buses,2005-02-17,Shipped,San Francisco,USA,0.16,2005-02-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,2,Thursday
10103,S10_1949,Baane Mini Imports,26,100.0,5404.62,Classic Cars,2003-01-29,Shipped,Stavern,Norway,0.15,2003-01-01 00:00:00,2003-01-01 00:00:00,2003-01-01 00:00:00,1,Wednesday
10180,S18_4721,Daedalus Designs Imports,44,100.0,5565.12,Classic Cars,2003-11-11,Shipped,Lille,France,0.15,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Tuesday
10357,S10_1949,Mini Gifts Distributors Ltd.,32,100.0,5691.84,Classic Cars,2004-12-10,Shipped,San Rafael,USA,0.15,2004-12-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,12,Friday
10143,S10_4757,Mini Creations Ltd.,49,100.0,5597.76,Classic Cars,2003-08-10,Shipped,New Bedford,USA,0.15,2003-08-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,8,Sunday
10103,S10_4962,Baane Mini Imports,42,100.0,5398.26,Classic Cars,2003-01-29,Shipped,Stavern,Norway,0.15,2003-01-01 00:00:00,2003-01-01 00:00:00,2003-01-01 00:00:00,1,Wednesday
10181,S12_1099,Herkku Gifts,27,100.0,5411.07,Classic Cars,2003-11-12,Shipped,Bergen,Norway,0.15,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Wednesday
10300,S12_1099,"Blauer See Auto, Co.",33,100.0,5521.89,Classic Cars,2003-10-04,Shipped,Frankfurt,Germany,0.15,2003-10-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,10,Saturday
10153,S12_3148,Euro Shopping Channel,42,100.0,5393.64,Classic Cars,2003-09-28,Shipped,Madrid,Spain,0.15,2003-09-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,9,Sunday
10170,S12_3380,Mini Auto Werke,47,100.0,5464.69,Classic Cars,2003-11-04,Shipped,Graz,Austria,0.15,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Tuesday
10191,S12_3380,"Toms Spezialitten, Ltd",40,100.0,5590.0,Classic Cars,2003-11-20,Shipped,Koln,Germany,0.15,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Thursday
10276,S12_3380,Online Mini Collectables,47,100.0,5464.69,Classic Cars,2004-08-02,Shipped,Brickhaven,USA,0.15,2004-08-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,8,Monday
10165,S12_3891,"Dragon Souveniers, Ltd.",27,100.0,5559.03,Classic Cars,2003-10-22,Shipped,Singapore,Singapore,0.15,2003-10-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,10,Wednesday
10240,S18_1129,Osaka Souveniers Co.,41,100.0,5628.89,Classic Cars,2004-04-13,Shipped,Osaka,Japan,0.15,2004-04-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,4,Tuesday
10110,S18_1589,"AV Stores, Co.",37,100.0,5433.08,Classic Cars,2003-03-18,Shipped,Manchester,UK,0.15,2003-03-01 00:00:00,2003-01-01 00:00:00,2003-01-01 00:00:00,3,Tuesday
10240,S18_1984,Osaka Souveniers Co.,37,100.0,5526.32,Classic Cars,2004-04-13,Shipped,Osaka,Japan,0.15,2004-04-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,4,Tuesday
10223,S18_2625,"Australian Collectors, Co.",28,60.57,1695.96,Motorcycles,2004-02-20,Shipped,Melbourne,Australia,0.15,2004-02-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,2,Friday
10112,S18_2949,"Volvo Model Replicas, Co",23,100.0,2539.89,Vintage Cars,2003-03-24,Shipped,Lule,Sweden,0.15,2003-03-01 00:00:00,2003-01-01 00:00:00,2003-01-01 00:00:00,3,Monday
10193,S18_2949,"Australian Collectables, Ltd",28,93.21,2609.88,Vintage Cars,2003-11-21,Shipped,Glen Waverly,Australia,0.15,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Friday
10183,S18_2957,"Classic Gift Ideas, Inc",39,68.08,2655.12,Vintage Cars,2003-11-13,Shipped,Philadelphia,USA,0.15,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Thursday
10257,S18_2957,The Sharp Gifts Warehouse,49,53.72,2632.28,Vintage Cars,2004-06-14,Shipped,San Jose,USA,0.15,2004-06-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,6,Monday
10183,S10_1949,"Classic Gift Ideas, Inc",23,100.0,5372.57,Classic Cars,2003-11-13,Shipped,Philadelphia,USA,0.15,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Thursday
10148,S18_3232,"Anna's Decorations, Ltd",32,100.0,5418.88,Classic Cars,2003-09-11,Shipped,North Sydney,Australia,0.15,2003-09-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,9,Thursday
10171,S18_3232,Quebec Home Shopping Network,39,100.0,5481.45,Classic Cars,2003-11-05,Shipped,Montreal,Canada,0.15,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Wednesday
10212,S18_3232,Euro Shopping Channel,40,100.0,5554.4,Classic Cars,2004-01-16,Shipped,Madrid,Spain,0.15,2004-01-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,1,Friday
10321,S18_3232,FunGiftIdeas.com,33,100.0,5700.09,Classic Cars,2004-11-04,Shipped,New Bedford,USA,0.15,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Thursday
10390,S18_3278,Mini Gifts Distributors Ltd.,40,100.0,5491.6,Classic Cars,2005-03-04,Shipped,San Rafael,USA,0.15,2005-03-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,3,Friday
10193,S18_3320,"Australian Collectables, Ltd",32,79.37,2539.84,Vintage Cars,2003-11-21,Shipped,Glen Waverly,Australia,0.15,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Friday
10347,S18_3320,"Australian Collectors, Co.",26,100.0,2656.94,Vintage Cars,2004-11-29,Shipped,Melbourne,Australia,0.15,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Monday
10357,S18_3320,Mini Gifts Distributors Ltd.,25,100.0,2604.25,Vintage Cars,2004-12-10,Shipped,San Rafael,USA,0.15,2004-12-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,12,Friday
10135,S18_3482,Mini Gifts Distributors Ltd.,42,100.0,5432.7,Classic Cars,2003-07-02,Shipped,San Rafael,USA,0.15,2003-07-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,7,Wednesday
10204,S18_3685,Muscle Machine Inc,35,100.0,5735.8,Classic Cars,2003-12-02,Shipped,NYC,USA,0.15,2003-12-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,12,Tuesday
10419,S18_3685,Salzburg Collectables,43,100.0,5589.14,Classic Cars,2005-05-17,Shipped,Salzburg,Austria,0.15,2005-05-01 00:00:00,2005-04-01 00:00:00,2005-01-01 00:00:00,5,Tuesday
10122,S18_3782,Marseille Mini Autos,35,49.74,1740.9,Motorcycles,2003-05-08,Shipped,Marseille,France,0.15,2003-05-01 00:00:00,2003-04-01 00:00:00,2003-01-01 00:00:00,5,Thursday
10252,S18_3782,Auto Canal Petit,31,52.84,1638.04,Motorcycles,2004-05-26,Shipped,Paris,France,0.15,2004-05-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,5,Wednesday
10276,S18_3782,Online Mini Collectables,33,50.36,1661.88,Motorcycles,2004-08-02,Shipped,Brickhaven,USA,0.15,2004-08-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,8,Monday
10355,S18_3782,Euro Shopping Channel,31,53.47,1657.57,Motorcycles,2004-12-07,Shipped,Madrid,Spain,0.15,2004-12-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,12,Tuesday
10176,S18_4027,L'ordine Souveniers,36,100.0,5532.12,Classic Cars,2003-11-06,Shipped,Reggio Emilia,Italy,0.15,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Thursday
10324,S18_4027,Vitachrome Inc.,49,100.0,5379.71,Classic Cars,2004-11-05,Shipped,NYC,USA,0.15,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Friday
10337,S18_4027,Classic Legends Inc.,36,100.0,5679.36,Classic Cars,2004-11-21,Shipped,NYC,USA,0.15,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Sunday
10245,S18_4668,Super Scale Inc.,45,59.87,2694.15,Vintage Cars,2004-05-04,Shipped,New Haven,USA,0.15,2004-05-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,5,Tuesday
10322,S24_1937,Online Diecast Creations Co.,20,100.0,2624.0,Vintage Cars,2004-11-04,Shipped,Nashua,USA,0.15,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Thursday
